ontology_class_slug	ontology_class_label	confidence	mixs_context_label	mixs_environment_label	agent	timestamp	comment
ENVO_00002984	petroleum	1	env_medium	HydrocarbonResourcesFluidsSwabs	claude-3-opus-20240229	2024-05-07T17:00 EDT	Petroleum, which includes both oil and gas, is the primary environmental medium in hydrocarbon resource fluids.
ENVO_00002264	waste material	0.6	env_medium	Agriculture	claude-3-opus-20240229	2024-05-07T17:00 EDT	Agricultural waste material might be a relevant environmental medium in some contexts, but it is a broad category.
ENVO_00002262	clay soil	0.8	env_medium	Soil	claude-3-opus-20240229	2024-05-07T17:00 EDT	Clay soil is a type of soil characterized by a high proportion of clay particles, which can have distinct physical and chemical properties relevant to some soil studies.
ENVO_00002261	forest soil	0.9	env_medium	Soil	claude-3-opus-20240229	2024-05-07T17:00 EDT	Forest soil is a type of soil that develops under forest vegetation and is thus a relevant environmental medium in many soil ecology studies.
ENVO_00002259	agricultural soil	1	env_medium	Agriculture	claude-3-opus-20240229	2024-05-07T17:00 EDT	Agricultural soil is a specific type of soil highly relevant to the agriculture environmental extension.
ENVO_00002259	agricultural soil	0.9	env_medium	Soil	claude-3-opus-20240229	2024-05-07T17:00 EDT	Agricultural soil is a specific type of soil that is managed for crop production and is thus a relevant environmental medium in many soil studies.
ENVO_00002203	inorganically enriched sediment	0.9	env_medium	Sediment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Inorganically enriched sediment, which has elevated levels of inorganic compounds, is a relevant category for studies of mineral cycling, weathering processes, or specialized microbial communities in sediments.
ENVO_00002202	organically enriched sediment	0.9	env_medium	Sediment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Organically enriched sediment, which has elevated levels of organic compounds, is a relevant category for studies of nutrient cycling, carbon sequestration, or specialized microbial communities in sediments.
ENVO_00002186	contaminated water	0.7	env_medium	BuiltEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Contaminated water can be found in various built environment settings, such as in industrial effluents or polluted urban waterways.
ENVO_00002170	compost	0.8	env_medium	Agriculture	claude-3-opus-20240229	2024-05-07T17:00 EDT	Compost is a common environmental medium used as a soil amendment in agriculture.
ENVO_00002167	mucus	0.8	env_medium	SymbiontAssociated	claude-3-opus-20240229	2024-05-07T17:00 EDT	Mucus secretions of host organisms can be important environmental media for studying symbiotic relationships, as they often serve as attachment sites or nutrient sources for symbionts.
ENVO_00002150	coastal sea water	0.8	env_medium	Water	claude-3-opus-20240229	2024-05-07T17:00 EDT	Coastal sea water refers to the saline water in the coastal zone, which may have distinct properties compared to open ocean water due to terrestrial influences and is a relevant environmental medium in coastal ecology studies.
ENVO_00002149	sea water	0.9	env_medium	Water	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sea water refers specifically to saline water in marine environments and is a common environmental medium in ocean-related studies.
ENVO_00002149	sea water	0.7	env_medium	MicrobialMatBiofilm	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sea water can be a relevant environmental medium for microbial mats and biofilms that form in marine environments, such as hypersaline microbial mats or deep-sea hydrothermal vent biofilms.
ENVO_00002114	chemically enriched sediment	0.9	env_medium	Sediment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Chemically enriched sediment, which has elevated levels of specific chemical compounds, is a relevant category for studies of anthropogenic impacts, pollution, or specialized microbial processes in sediments.
ENVO_00002113	deep marine sediment	0.95	env_medium	Sediment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Deep marine sediment is a specific type of sediment that is highly relevant to studies of ocean floor environments and biogeochemical processes.
ENVO_00002058	secondary sludge	0.9	env_medium	WastewaterSludge	claude-3-opus-20240229	2024-05-07T17:00 EDT	Secondary sludge is a specific type of sludge that is produced during the secondary treatment stage of wastewater treatment and can be a relevant environmental medium for studying the biological processes involved.
ENVO_00002057	raw primary sludge	0.9	env_medium	WastewaterSludge	claude-3-opus-20240229	2024-05-07T17:00 EDT	Raw primary sludge is a specific type of sludge that is produced during the primary treatment stage of wastewater treatment and can be a relevant environmental medium for studying the initial stages of the process.
ENVO_00002055	sandstone	0.8	env_medium	HydrocarbonResourcesCores	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sandstone is another type of sedimentary rock that may be present in some hydrocarbon resource cores, particularly in clastic reservoir systems.
ENVO_00002053	limestone	0.8	env_medium	HydrocarbonResourcesCores	claude-3-opus-20240229	2024-05-07T17:00 EDT	Limestone is a specific type of sedimentary rock that may be present in some hydrocarbon resource cores, particularly in carbonate reservoir systems.
ENVO_00002046	activated sludge	0.8	env_medium	BuiltEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Activated sludge is a specific type of sludge used in wastewater treatment, which is a common process in built environments.
ENVO_00002046	activated sludge	0.95	env_medium	WastewaterSludge	claude-3-opus-20240229	2024-05-07T17:00 EDT	Activated sludge is a specific type of sludge that is highly relevant to studies of wastewater treatment processes and the associated microbial communities.
ENVO_00002045	anaerobic sediment	0.7	env_medium	MicrobialMatBiofilm	claude-3-opus-20240229	2024-05-07T17:00 EDT	Anaerobic sediment can be a specific environment where certain types of microbial mats and biofilms form, particularly those dominated by anaerobic microbial communities.
ENVO_00002045	anaerobic sediment	0.95	env_medium	Sediment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Anaerobic sediment, which is characterized by the absence of oxygen, is a key environmental medium for studies of anaerobic microbial processes and biogeochemical cycles in sediments.
ENVO_00002044	sludge	0.8	env_medium	BuiltEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sludge can be found in various built environment contexts, such as in wastewater treatment or in some industrial settings.
ENVO_00002044	sludge	0.7	env_medium	MiscellaneousNaturalOrArtificialEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sludge can be found in some miscellaneous artificial environments, particularly those related to wastewater treatment or industrial processes.
ENVO_00002044	sludge	1	env_medium	WastewaterSludge	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sludge is the primary environmental medium for the WastewaterSludge environment package.
ENVO_00002043	phyllosphere	0.95	env_medium	PlantAssociated	claude-3-opus-20240229	2024-05-07T17:00 EDT	The phyllosphere, which refers to the above-ground portions of plants as a habitat for microorganisms, is another key environmental medium in plant-associated microbial studies.
ENVO_00002018	sewage	0.9	env_medium	BuiltEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sewage is a relevant environmental medium in built environments, particularly in wastewater infrastructure.
ENVO_00002018	endosphere	0.9	env_medium	PlantAssociated	claude-3-opus-20240229	2024-05-07T17:00 EDT	The endosphere, which refers to the interior tissues of plants as a habitat for endophytic microorganisms, is a relevant environmental medium for studies of plant-microbe symbioses and interactions.
ENVO_00002016	sedimentary rock	0.9	env_medium	HydrocarbonResourcesCores	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sedimentary rock is a specific type of rock that is commonly associated with hydrocarbon resources, as many oil and gas deposits are found in sedimentary basins.
ENVO_00002016	sedimentary rock	0.5	env_medium	HostAssociated	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sedimentary rock is not typically a direct environmental medium in host-associated microbiome studies, but it may be relevant in some specialized contexts, such as in studies of host-associated microbial communities over geological timescales (e.g., fossil records).
ENVO_00002015	rhizoplane	0.9	env_medium	PlantAssociated	claude-3-opus-20240229	2024-05-07T17:00 EDT	The rhizoplane, which refers specifically to the surface of plant roots as a microbial habitat, is a relevant sub-category of the rhizosphere for plant-associated microbial studies.
ENVO_00002012	hypersaline water	0.7	env_medium	HydrocarbonResourcesFluidsSwabs	claude-3-opus-20240229	2024-05-07T17:00 EDT	Hypersaline water, which has even higher salt concentrations than saline water, may be encountered in some hydrocarbon resource fluids, particularly in deep, high-temperature, high-pressure reservoirs.
ENVO_00002012	hypersaline water	0.8	env_medium	Water	claude-3-opus-20240229	2024-05-07T17:00 EDT	Hypersaline water, which has even higher salt concentrations than typical saline water, can be found in some extreme aquatic environments and may be a relevant environmental medium in some specialized studies.
ENVO_00002011	fresh water	0.9	env_medium	Water	claude-3-opus-20240229	2024-05-07T17:00 EDT	Fresh water, which has low concentrations of dissolved salts and other solutes, is a major category of liquid water and is a common environmental medium in many aquatic studies.
ENVO_00002010	saline water	0.8	env_medium	HydrocarbonResourcesFluidsSwabs	claude-3-opus-20240229	2024-05-07T17:00 EDT	Saline water, which is water with high concentrations of dissolved salts, is often co-produced with oil and gas and may be sampled in hydrocarbon resource fluids.
ENVO_00002010	saline water	0.9	env_medium	Water	claude-3-opus-20240229	2024-05-07T17:00 EDT	Saline water, which has higher concentrations of dissolved salts compared to fresh water, is another major category of liquid water and is a common environmental medium in marine and some inland aquatic environments.
ENVO_00002010	phylloplane	0.9	env_medium	PlantAssociated	claude-3-opus-20240229	2024-05-07T17:00 EDT	The phylloplane, which refers specifically to the surface of plant leaves as a microbial habitat, is a relevant sub-category of the phyllosphere for plant-associated microbial studies.
ENVO_00002008	dust	0.7	env_medium	MiscellaneousNaturalOrArtificialEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Dust can be found in various miscellaneous natural and artificial environments, both indoor and outdoor.
ENVO_00002007	sediment	0.8	env_medium	Agriculture	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sediment can be a relevant environmental medium in some agricultural contexts, such as in rice paddies or aquaculture.
ENVO_00002007	sediment	0.9	env_medium	HydrocarbonResourcesCores	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sediment is a common environmental medium in hydrocarbon resource cores, as many hydrocarbon deposits are found in sedimentary rock formations.
ENVO_00002007	sediment	0.7	env_medium	Soil	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sediment may be considered as a potential environmental medium in some soil contexts, particularly in alluvial or wetland soils.
ENVO_00002007	sediment	0.6	env_medium	HostAssociated	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sediment may be a relevant environmental medium in some host-associated contexts, such as in aquatic host species or in studies of host-associated built environments (e.g., aquaculture).
ENVO_00002007	sediment	0.8	env_medium	MiscellaneousNaturalOrArtificialEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sediment can be found in various miscellaneous natural aquatic environments and some artificial ones (e.g., reservoirs, canals).
ENVO_00002007	sediment	1	env_medium	Sediment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Sediment is the primary environmental medium for the Sediment environment package.
ENVO_00002006	liquid water	0.9	env_medium	Agriculture	claude-3-opus-20240229	2024-05-07T17:00 EDT	Water is a crucial environmental medium in agriculture, used for irrigation and livestock.
ENVO_00002006	liquid water	0.8	env_medium	BuiltEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Liquid water can be found in various built environment settings, such as tap water, drinking water, or water in heating and cooling systems.
ENVO_00002006	liquid water	0.6	env_medium	Air	claude-3-opus-20240229	2024-05-07T17:00 EDT	Liquid water may be relevant in some air sampling contexts, such as in clouds or fog, but it is not the primary medium.
ENVO_00002006	liquid water	0.9	env_medium	HydrocarbonResourcesFluidsSwabs	claude-3-opus-20240229	2024-05-07T17:00 EDT	Liquid water is a common environmental medium in hydrocarbon resource fluids, as water is often co-produced with oil and gas.
ENVO_00002006	liquid water	1	env_medium	Water	claude-3-opus-20240229	2024-05-07T17:00 EDT	Liquid water is the primary environmental medium for the Water environment package.
ENVO_00002006	liquid water	0.8	env_medium	MicrobialMatBiofilm	claude-3-opus-20240229	2024-05-07T17:00 EDT	Liquid water is a common component of the environments where microbial mats and biofilms form, and it can be an important medium for nutrient transport and diffusion within these structures.
ENVO_00002006	liquid water	0.9	env_medium	MiscellaneousNaturalOrArtificialEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Liquid water is a broad category that can encompass many miscellaneous natural or artificial aqueous environments.
ENVO_00002005	air	1	env_medium	BuiltEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Air is a ubiquitous environmental medium in the built environment, both indoors and outdoors.
ENVO_00002005	air	1	env_medium	Air	claude-3-opus-20240229	2024-05-07T17:00 EDT	Air is the primary environmental medium for the Air environmental package.
ENVO_00002005	air	0.9	env_medium	MiscellaneousNaturalOrArtificialEnvironment	claude-3-opus-20240229	2024-05-07T17:00 EDT	Air is another broad category relevant to many miscellaneous natural or artificial gaseous environments.
ENVO_00002003	fecal material	0.7	env_medium	Agriculture	claude-3-opus-20240229	2024-05-07T17:00 EDT	Fecal material can be a relevant environmental medium in livestock farming and manure management.
ENVO_00002001	waste water	0.8	env_medium	Water	claude-3-opus-20240229	2024-05-07T17:00 EDT	Waste water is water that has been adversely affected by anthropogenic processes and is a relevant environmental medium in pollution and water treatment studies.
ENVO_00001998	soil	1	env_medium	Agriculture	claude-3-opus-20240229	2024-05-07T17:00 EDT	Soil is a highly relevant environmental medium in agricultural settings.
ENVO_00001998	soil	1	env_medium	Soil	claude-3-opus-20240229	2024-05-07T17:00 EDT	Soil is the primary environmental medium for the Soil environment package.
